cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis,sum_kzt_boundary,dominant_role,dominant_role_count,mean_cluster_stability,n_fifo_1d_80
13,44,0,10215968.84,100000005933757100|100000004159526100|100000001937767100|100000002963189100|100000005958064100,"Гипотеза: возможное завершение потока у 7 из 44 узлов. Исходных узлов обхода: 0; внутренние переводы ≈10,22 млн ₸. У 3 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",770850.0,terminal,7,1.0,3
14,41,3,4888834.28,100000004156082100|100000005339662100|100000008418835100|100000008188026100|100000000076451100,"Гипотеза: возможное завершение потока у 10 из 41 узлов. Исходных узлов обхода: 3; внутренние переводы ≈4,89 млн ₸. У 6 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",570089.0,terminal,10,0.9130053917263912,6
15,41,0,5151924.1899999995,100000008512552100|100000003242289100|100000008413748100|100000006225798100|100000003178549100,"Гипотеза: возможное завершение потока у 7 из 41 узлов. Исходных узлов обхода: 0; внутренние переводы ≈5,15 млн ₸. У 4 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",1580775.3,terminal,7,0.9944444444444446,4
16,30,1,6513430.0,100000008546855100|100000003854444100|100000001049200100|100000003873332100|100000007594394100,"Гипотеза: возможное завершение потока у 11 из 30 узлов. Исходных узлов обхода: 1; внутренние переводы ≈6,51 млн ₸. У 5 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",583242.0,terminal,11,1.0,5
17,26,14,2289450.0,100000004403675100|100000005382566100|100000008254069100|100000004041163100|100000008516839100,"Гипотеза: связи между группами у 1 из 26 узлов. Исходных узлов обхода: 14; внутренние переводы ≈2,29 млн ₸. У 4 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",305175.0,coordinator,1,1.0,4
18,25,0,7556605.0,100000008743913100|100000008710843100|100000008758168100|100000001887715100|100000002748532100,"Гипотеза: возможное завершение потока у 9 из 25 узлов. Исходных узлов обхода: 0; внутренние переводы ≈7,56 млн ₸. У 4 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",1878409.0,terminal,9,0.946236559139785,4
19,20,0,617900.0,100000003154105100|100000000723383100|100000001427082100|100000002448088100|100000002185328100,"Гипотеза: передача средств дальше у 2 из 20 узлов. Исходных узлов обхода: 0; внутренние переводы ≈617,9 тыс. ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",16800.0,transit,2,1.0,1
20,18,0,3422800.0,100000003701161100|100000008137435100|100000002267998100|100000003718221100|100000004580202100,"Гипотеза: возможное завершение потока у 4 из 18 узлов. Исходных узлов обхода: 0; внутренние переводы ≈3,42 млн ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",353409.0,terminal,4,1.0,1
21,17,1,21586840.0,100000002224132100|100000003835149100|100000005664922100|100000001965374100|100000004603109100,"Гипотеза: возможное завершение потока у 3 из 17 узлов. Исходных узлов обхода: 1; внутренние переводы ≈21,59 млн ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",17000.0,terminal,3,1.0,1
22,17,1,2977887.0,100000004160650100|100000002731501100|100000004007116100|100000003616818100|100000004005964100,"Гипотеза: возможное завершение потока у 4 из 17 узлов. Исходных узлов обхода: 1; внутренние переводы ≈2,98 млн ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,terminal,4,1.0,1
23,15,0,850450.0,100000005505655100|100000001526235100|100000001788284100|100000002472632100|100000000860514100,"Гипотеза: распределение средств у 1 из 15 узлов. Исходных узлов обхода: 0; внутренние переводы ≈850,5 тыс. ₸. У 2 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",13070.0,distributor,1,1.0,2
24,15,0,3626010.0,100000008461532100|100000000791285100|100000006704530100|100000003470579100|100000003122817100,"Гипотеза: возможное завершение потока у 3 из 15 узлов. Исходных узлов обхода: 0; внутренние переводы ≈3,63 млн ₸. У 2 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",5300.0,terminal,3,1.0,2
25,15,0,3436955.0,100000002152857100|100000004221668100|100000003111305100|100000006240939100|100000002459093100,"Гипотеза: передача средств дальше у 4 из 15 узлов. Исходных узлов обхода: 0; внутренние переводы ≈3,44 млн ₸. У 3 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",731373.0,transit,4,0.7624527112232029,3
26,14,0,1605604.0,100000007382543100|100000008213966100|100000003001661100|100000000838385100|100000004407753100,"Гипотеза: передача средств дальше у 1 из 14 узлов. Исходных узлов обхода: 0; внутренние переводы ≈1,61 млн ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",31000.0,transit,1,0.9739583333333336,1
27,13,1,1392916.0,100000001380054100|100000006232815100|100000000703894100|100000005077484100|100000001782980100,"Гипотеза: возможное завершение потока у 2 из 13 узлов. Исходных узлов обхода: 1; внутренние переводы ≈1,39 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,terminal,2,1.0,0
28,13,0,6748650.0,100000007442518100|100000000673868100|100000008258083100|100000002911170100|100000002454724100,"Гипотеза: возможное завершение потока у 6 из 13 узлов. Исходных узлов обхода: 0; внутренние переводы ≈6,75 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",494999.0,terminal,6,1.0,0
29,11,0,3784703.0,100000003004487100|100000002175422100|100000003557488100|100000001317336100|100000002975437100,"Гипотеза: возможное завершение потока у 2 из 11 узлов. Исходных узлов обхода: 0; внутренние переводы ≈3,78 млн ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",68702.8,terminal,2,1.0,1
30,10,0,1929434.85,100000007639767100|100000002741024100|100000007629096100|100000001439416100|100000008680912100,"Гипотеза: передача средств дальше у 2 из 10 узлов. Исходных узлов обхода: 0; внутренние переводы ≈1,93 млн ₸. У 2 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",606862.0,transit,2,0.5867476946465665,2
31,10,0,322010.0,100000008172352100|100000007322059100|100000004552204100|100000001597505100|100000002628146100,"Гипотеза: возможное завершение потока у 2 из 10 узлов. Исходных узлов обхода: 0; внутренние переводы ≈322,0 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",103185.0,terminal,2,0.9425000000000001,0
32,10,0,1727065.0,100000004076740100|100000004017410100|100000005519998100|100000004336312100|100000005767403100,"Гипотеза: передача средств дальше у 2 из 10 узлов. Исходных узлов обхода: 0; внутренние переводы ≈1,73 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",54250.0,transit,2,0.9635416666666666,0
33,9,0,1406982.0,100000002217161100|100000001445848100|100000007647294100|100000008254576100|100000002242066100,"Гипотеза: возможное завершение потока у 1 из 9 узлов. Исходных узлов обхода: 0; внутренние переводы ≈1,41 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",52900.0,terminal,1,1.0,0
34,8,0,2473417.91,100000004906181100|100000008175078100|100000008675322100|100000000557536100|100000008349740100,"Гипотеза: передача средств дальше у 1 из 8 узлов. Исходных узлов обхода: 0; внутренние переводы ≈2,47 млн ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",100000.0,transit,1,1.0,1
35,8,0,389000.0,100000005507142100|100000002612809100|100000005264874100|100000000600707100|100000004066370100,"Гипотеза: слабые ролевые признаки у 8 из 8 узлов. Исходных узлов обхода: 0; внутренние переводы ≈389,0 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",23000.0,peripheral,8,1.0,0
36,7,0,143000.0,100000000507799100|100000005911352100|100000004508696100|100000002217806100|100000004549591100,"Гипотеза: передача средств дальше у 1 из 7 узлов. Исходных узлов обхода: 0; внутренние переводы ≈143,0 тыс. ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",5132.0,transit,1,1.0,1
37,7,0,3077000.0,100000002241986100|100000001053894100|100000002594214100|100000004047887100|100000001286703100,"Гипотеза: слабые ролевые признаки у 7 из 7 узлов. Исходных узлов обхода: 0; внутренние переводы ≈3,08 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",280000.0,peripheral,7,1.0,0
38,7,3,4442461.0,100000008637537100|100000001732159100|100000008314203100|100000003404627100|100000002681449100,"Гипотеза: сбор средств у 1 из 7 узлов. Исходных узлов обхода: 3; внутренние переводы ≈4,44 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",268338.0,consolidator,1,0.6334978070175438,0
39,7,0,1765600.0,100000007392365100|100000007865484100|100000008551752100|100000003631015100|100000006351075100,"Гипотеза: слабые ролевые признаки у 7 из 7 узлов. Исходных узлов обхода: 0; внутренние переводы ≈1,77 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",9613.0,peripheral,7,1.0,0
40,7,0,1268308.0,100000008011159100|100000006169033100|100000006232642100|100000003664994100|100000005754335100,"Гипотеза: слабые ролевые признаки у 7 из 7 узлов. Исходных узлов обхода: 0; внутренние переводы ≈1,27 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",42000.0,peripheral,7,1.0,0
41,6,1,1615030.0,100000008659445100|100000008193577100|100000008736940100|100000008751429100|100000005456919100,"Гипотеза: передача средств дальше у 1 из 6 узлов. Исходных узлов обхода: 1; внутренние переводы ≈1,62 млн ₸. У 2 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,transit,1,1.0,2
42,6,1,1527967.0,100000000580561100|100000007939160100|100000005183943100|100000003888271100|100000007930878100,"Гипотеза: возможное завершение потока у 1 из 6 узлов. Исходных узлов обхода: 1; внутренние переводы ≈1,53 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,terminal,1,1.0,0
43,6,0,2540000.0,100000004479404100|100000004717647100|100000002922000100|100000002659103100|100000001533161100,"Гипотеза: слабые ролевые признаки у 6 из 6 узлов. Исходных узлов обхода: 0; внутренние переводы ≈2,54 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",12000.0,peripheral,6,1.0,0
44,6,1,275885.0,100000005485830100|100000005895525100|100000002462183100|100000005056870100|100000007175718100,"Гипотеза: возможное завершение потока у 2 из 6 узлов. Исходных узлов обхода: 1; внутренние переводы ≈275,9 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,terminal,2,1.0,0
45,6,0,2534500.0,100000003747133100|100000004722765100|100000005075949100|100000002578653100|100000006527156100,"Гипотеза: передача средств дальше у 1 из 6 узлов. Исходных узлов обхода: 0; внутренние переводы ≈2,53 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",237068.0,transit,1,1.0,0
46,6,0,720900.0,100000007472293100|100000008761219100|100000006638021100|100000008333492100|100000002794374100,"Гипотеза: слабые ролевые признаки у 6 из 6 узлов. Исходных узлов обхода: 0; внутренние переводы ≈720,9 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",55000.0,peripheral,6,0.9495967741935484,0
47,6,1,383300.0,100000005546031100|100000004094958100|100000005547096100|100000004331458100|100000005363908100,"Гипотеза: передача средств дальше у 2 из 6 узлов. Исходных узлов обхода: 1; внутренние переводы ≈383,3 тыс. ₸. У 2 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,transit,2,1.0,2
48,5,0,1189154.0,100000000291906100|100000004670388100|100000000291908100|100000004722630100|100000004691350100,"Гипотеза: передача средств дальше у 2 из 5 узлов. Исходных узлов обхода: 0; внутренние переводы ≈1,19 млн ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",8000.0,transit,2,1.0,1
49,5,0,172000.0,100000005031696100|100000004659919100|100000001223977100|100000002700161100|100000008461217100,"Гипотеза: слабые ролевые признаки у 5 из 5 узлов. Исходных узлов обхода: 0; внутренние переводы ≈172,0 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",5000.0,peripheral,5,1.0,0
50,5,0,338950.0,100000004715209100|100000008190411100|100000003133045100|100000004747154100|100000001498732100,"Гипотеза: передача средств дальше у 1 из 5 узлов. Исходных узлов обхода: 0; внутренние переводы ≈338,9 тыс. ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",16500.0,transit,1,0.7833291990211326,1
51,5,1,2809200.0,100000004135268100|100000008571433100|100000004979498100|100000002738256100|100000007507343100,"Гипотеза: передача средств дальше у 3 из 5 узлов. Исходных узлов обхода: 1; внутренние переводы ≈2,81 млн ₸. У 4 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,transit,3,1.0,4
52,5,2,108007.0,100000006562026100|100000006249740100|100000007347733100|100000008129393100|100000006831291100,"Гипотеза: возможное завершение потока у 1 из 5 узлов. Исходных узлов обхода: 2; внутренние переводы ≈108,0 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,terminal,1,1.0,0
53,4,0,518000.0,100000002205022100|100000000629812100|100000003163886100|100000001380107100,"Гипотеза: возможное завершение потока у 1 из 4 узлов. Исходных узлов обхода: 0; внутренние переводы ≈518,0 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",17100.0,terminal,1,1.0,0
54,4,1,1404980.0,100000001872484100|100000008601794100|100000000785800100|100000002459163100,"Гипотеза: передача средств дальше у 1 из 4 узлов. Исходных узлов обхода: 1; внутренние переводы ≈1,40 млн ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,transit,1,1.0,1
55,4,0,1595700.0,100000001052945100|100000001131403100|100000004616845100|100000005146665100,"Гипотеза: слабые ролевые признаки у 4 из 4 узлов. Исходных узлов обхода: 0; внутренние переводы ≈1,60 млн ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",56520.0,peripheral,4,1.0,0
56,4,0,832800.0,100000003159641100|100000008625905100|100000001065234100|100000002194320100,"Гипотеза: слабые ролевые признаки у 4 из 4 узлов. Исходных узлов обхода: 0; внутренние переводы ≈832,8 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",64000.0,peripheral,4,0.6617025562147514,0
57,4,1,79050.0,100000003148220100|100000004971871100|100000006888238100|100000001852140100,"Гипотеза: слабые ролевые признаки у 4 из 4 узлов. Исходных узлов обхода: 1; внутренние переводы ≈79,0 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,peripheral,4,1.0,0
58,4,0,332709.0,100000002513028100|100000004610802100|100000002516862100|100000004780083100,"Гипотеза: слабые ролевые признаки у 4 из 4 узлов. Исходных узлов обхода: 0; внутренние переводы ≈332,7 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",9500.0,peripheral,4,1.0,0
59,3,1,450000.0,100000002371751100|100000000769919100|100000007018630100,"Гипотеза: возможное завершение потока у 1 из 3 узлов. Исходных узлов обхода: 1; внутренние переводы ≈450,0 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,terminal,1,1.0,0
60,3,0,553830.0,100000003321895100|100000003692843100|100000002371892100,"Гипотеза: слабые ролевые признаки у 3 из 3 узлов. Исходных узлов обхода: 0; внутренние переводы ≈553,8 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",24000.0,peripheral,3,0.8138586956521738,0
61,3,1,390167.62,100000002781227100|100000002796853100|100000008522127100,"Гипотеза: передача средств дальше у 2 из 3 узлов. Исходных узлов обхода: 1; внутренние переводы ≈390,2 тыс. ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",13420.0,transit,2,0.9389097744360902,1
62,3,0,1557988.0,100000008258458100|100000004035925100|100000008619159100,"Гипотеза: передача средств дальше у 1 из 3 узлов. Исходных узлов обхода: 0; внутренние переводы ≈1,56 млн ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",19000.0,transit,1,1.0,1
63,3,1,450816.0,100000005034574100|100000004388983100|100000007283257100,"Гипотеза: возможное завершение потока у 2 из 3 узлов. Исходных узлов обхода: 1; внутренние переводы ≈450,8 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,terminal,2,1.0,0
64,3,0,627870.0,100000008628231100|100000005664632100|100000004666651100,"Гипотеза: возможное завершение потока у 2 из 3 узлов. Исходных узлов обхода: 0; внутренние переводы ≈627,9 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",50000.0,terminal,2,1.0,0
65,2,0,761255.0,100000000583220100|100000004586598100,"Гипотеза: слабые ролевые признаки у 2 из 2 узлов. Исходных узлов обхода: 0; внутренние переводы ≈761,3 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",5000.0,peripheral,2,1.0,0
66,2,1,30000.0,100000003980083100|100000003200071100,"Гипотеза: слабые ролевые признаки у 2 из 2 узлов. Исходных узлов обхода: 1; внутренние переводы ≈30,0 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,peripheral,2,1.0,0
67,2,1,81465.0,100000003865939100|100000005392290100,"Гипотеза: возможное завершение потока у 1 из 2 узлов. Исходных узлов обхода: 1; внутренние переводы ≈81,5 тыс. ₸. У 0 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",0.0,terminal,1,1.0,0
68,2,0,584900.0,100000008430691100|100000007330432100,"Гипотеза: передача средств дальше у 1 из 2 узлов. Исходных узлов обхода: 0; внутренние переводы ≈584,9 тыс. ₸. У 1 узлов сопоставлено не менее 80% меньшего из входящего/исходящего объёмов в тот же или следующий день. Выборка неполная; проверить маршруты, не делать вывод о виновности.",40000.0,transit,1,0.7509057971014492,1
