gid,role,role_score,cluster_id,priority_score,evidence
100000003684369100,coordinator,0.7873145775699566,3,0.9995551601423488,"Гипотеза связующего узла: 24 отправ., 62 получ.; связи с 11 группами. Проверить маршруты. Внешние поступления могут быть скрыты."
100000003770083100,peripheral,0.35,73,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000003975102100,peripheral,0.47182849344035654,5,0.7953736654804271,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000003977183100,peripheral,0.3495965417867435,7,0.9083629893238434,"Недостаточно признаков специальной роли: 2 отправителей, 4 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004007116100,peripheral,0.3268609341518607,22,0.8727758007117438,"Недостаточно признаков специальной роли: 3 отправителей, 4 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004019124100,peripheral,0.3303105167724388,5,0.8576512455516014,"Недостаточно признаков специальной роли: 3 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004021459100,peripheral,0.35,74,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004041163100,peripheral,0.42213796829971184,17,0.9194839857651246,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004174835100,peripheral,0.35,75,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004193835100,peripheral,0.4202562105223697,5,0.7424377224199288,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004269433100,peripheral,0.45191642651296826,14,0.6379003558718861,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004358004100,distributor,0.9590201729106629,3,0.9061387900355872,"Гипотеза распределения: 11 получателей; выход ≈980,9 тыс. ₸. Исходящий объём преобладает. Внешние поступления могут быть скрыты."
100000004388983100,peripheral,0.3847568443804034,63,0.7402135231316725,"Недостаточно признаков специальной роли: 0 отправителей, 2 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004714705100,peripheral,0.8895100864553314,17,0.11254448398576512,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004723755100,peripheral,0.7010698847262247,3,0.45907473309608543,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004813068100,peripheral,0.4356087896253602,21,0.7384341637010676,"Недостаточно признаков специальной роли: 0 отправителей, 3 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000004971871100,peripheral,0.45538926093416005,57,0.6903914590747331,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005017150100,peripheral,0.35,76,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005087431100,peripheral,0.35,77,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005235389100,peripheral,0.35,78,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005264990100,peripheral,0.4703794014913407,17,0.87144128113879,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005370580100,peripheral,0.4217985852558448,12,0.4986654804270463,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005382566100,peripheral,0.3073562106239956,17,0.9879893238434164,"Недостаточно признаков специальной роли: 7 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005386383100,peripheral,0.39085477794602735,17,0.8896797153024911,"Недостаточно признаков специальной роли: 2 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005392290100,peripheral,0.8702197406340058,67,0.18683274021352314,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005395727100,peripheral,0.4513437586277529,14,0.47820284697508897,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005409680100,peripheral,0.3548555077062556,16,0.8078291814946619,"Недостаточно признаков специальной роли: 2 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005417257100,peripheral,0.6217092939481269,17,0.5048932384341637,"Недостаточно признаков специальной роли: 0 отправителей, 2 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005454368100,peripheral,0.3631170670897552,12,0.7673487544483986,"Недостаточно признаков специальной роли: 2 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005480435100,peripheral,0.35,79,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005485830100,peripheral,0.3574585734870317,44,0.8100533807829181,"Недостаточно признаков специальной роли: 0 отправителей, 5 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005493505100,peripheral,0.34998526745240255,3,0.8665480427046264,"Недостаточно признаков специальной роли: 3 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005495722100,peripheral,0.35,80,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005498992100,distributor,0.9688598703170028,2,0.8905693950177936,"Гипотеза распределения: 16 получателей; выход ≈2,26 млн ₸. Исходящий объём преобладает. Внешние поступления могут быть скрыты."
100000005519347100,peripheral,0.4688038304623753,5,0.7909252669039146,"Недостаточно признаков специальной роли: 2 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005523088100,peripheral,0.31687601719326713,17,0.8367437722419929,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005543136100,peripheral,0.8786815561959653,3,0.175711743772242,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005550592100,peripheral,0.35,81,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005560900100,peripheral,0.35,82,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005568407100,peripheral,0.35,83,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005668605100,peripheral,0.33068789664551224,17,0.8465302491103203,"Недостаточно признаков специальной роли: 3 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000005744674100,peripheral,0.8289913544668589,17,0.422153024911032,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000006232815100,peripheral,0.37749459654178674,27,0.8852313167259787,"Недостаточно признаков специальной роли: 1 отправителей, 5 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000006249740100,peripheral,0.45318083573487034,52,0.677491103202847,"Недостаточно признаков специальной роли: 0 отправителей, 3 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000006831291100,peripheral,0.8530043227665707,52,0.24466192170818504,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000006866783100,distributor,0.8228470435223959,0,0.998220640569395,"Гипотеза распределения: 67 получателей; выход ≈3,95 млн ₸. Исходящий объём преобладает. Внешние поступления могут быть скрыты."
100000007018630100,peripheral,0.6751981268011525,59,0.46930604982206403,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000007747786100,distributor,0.9721181556195966,7,0.8941281138790036,"Гипотеза распределения: 31 получателей; выход ≈4,24 млн ₸. Исходящий объём преобладает. Внешние поступления могут быть скрыты."
100000007982728100,distributor,0.9426476945244957,7,0.8091637010676157,"Гипотеза распределения: 8 получателей; выход ≈1,80 млн ₸. Исходящий объём преобладает. Внешние поступления могут быть скрыты."
100000008117324100,peripheral,0.35,84,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008205000100,peripheral,0.35,85,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008314203100,peripheral,0.3786001095715038,38,0.905693950177936,"Недостаточно признаков специальной роли: 2 отправителей, 2 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008418835100,peripheral,0.3726098372822899,14,0.9644128113879004,"Недостаточно признаков специальной роли: 1 отправителей, 4 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008513251100,peripheral,0.35,86,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008516839100,peripheral,0.34481414324569354,17,0.8981316725978647,"Недостаточно признаков специальной роли: 3 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008522127100,peripheral,0.7536347262247839,61,0.4470640569395018,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008571433100,peripheral,0.4435193789664551,51,0.8616548042704626,"Недостаточно признаков специальной роли: 2 отправителей, 2 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008575624100,peripheral,0.44984149855907785,47,0.5551601423487544,"Недостаточно признаков специальной роли: 0 отправителей, 3 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008601794100,peripheral,0.42107037624660015,54,0.8220640569395018,"Недостаточно признаков специальной роли: 2 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008637537100,peripheral,0.32897694524495674,38,0.9853202846975089,"Недостаточно признаков специальной роли: 3 отправителей, 3 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008650785100,peripheral,0.4504817667208568,5,0.8758896797153025,"Недостаточно признаков специальной роли: 2 отправителей, 2 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008654653100,peripheral,0.8530043227665707,5,0.31005338078291816,"Недостаточно признаков специальной роли: 0 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008659445100,peripheral,0.34372838616714696,41,0.9052491103202847,"Недостаточно признаков специальной роли: 3 отправителей, 4 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008669037100,peripheral,0.35,87,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008673001100,peripheral,0.4061287285694185,17,0.673932384341637,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008680731100,distributor,0.9714373198847263,9,0.8847864768683275,"Гипотеза распределения: 27 получателей; выход ≈1,46 млн ₸. Исходящий объём преобладает. Внешние поступления могут быть скрыты."
100000008701222100,peripheral,0.35,88,0.004448398576512456,"Недостаточно признаков специальной роли: 0 отправителей, 0 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000008738325100,peripheral,0.8416701458331857,17,0.6917259786476868,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Внешние поступления могут быть скрыты."
100000003134937100,peripheral,0.4192448747793862,5,0.5324733096085409,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005074393100,transit,0.7696384918464119,12,0.983540925266904,"Гипотеза транзита: 4 отправ., 6 получ. Объёмы близки; быстрое прохождение не подтверждено. Выборка неполная."
100000001924185100,terminal,0.9275938270761753,10,0.8376334519572953,"Возможный конечный получатель: вход ≈151,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000004070318100,transit,0.897712127904438,0,0.9991103202846975,"Гипотеза транзита: 4 отправ., 19 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000005807278100,peripheral,0.4627295961260838,44,0.2713523131672598,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000003377795100,peripheral,0.4421778987779421,7,0.35320284697508897,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004330371100,peripheral,0.3241957569792915,5,0.9648576512455516,"Недостаточно признаков специальной роли: 2 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000008165763100,transit,0.8458364204674503,3,0.9973309608540926,"Гипотеза транзита: 15 отправ., 17 получ. Объёмы близки; быстрое прохождение не подтверждено. Выборка неполная."
100000001684867100,peripheral,0.38837173909893874,5,0.62144128113879,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000003900547100,peripheral,0.39821574884399547,5,0.5903024911032029,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000006656003100,peripheral,0.46073755047106313,1,0.5453736654804271,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000008237827100,peripheral,0.37938405640135986,3,0.6766014234875445,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000003014659100,terminal,0.914228291644932,10,0.724644128113879,"Возможный конечный получатель: вход ≈280,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000007939160100,peripheral,0.34114201892019197,42,0.8451957295373665,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000007274584100,peripheral,0.38112917508691757,3,0.6730427046263345,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000001524952100,terminal,0.9020501239042726,0,0.6530249110320284,"Возможный конечный получатель: вход ≈103,8 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000003131693100,terminal,0.9231404584574381,3,0.7348754448398577,"Возможный конечный получатель: вход ≈353,3 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008383405100,peripheral,0.4173486628422003,21,0.5951957295373665,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008736173100,peripheral,0.4193354225823564,1,0.38434163701067614,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002861485100,peripheral,0.39076777178311684,5,0.6134341637010676,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008745474100,peripheral,0.41205326470915415,1,0.4150355871886121,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008691330100,peripheral,0.43281481860873217,1,0.32829181494661924,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000007639767100,distributor,0.9528440201729107,30,0.9795373665480427,"Гипотеза распределения: 10 получателей; выход ≈822,2 тыс. ₸. Исходящий объём преобладает. Выборка неполная."
100000002921047100,transit,0.8187028059043364,7,0.9096975088967971,"Гипотеза транзита: 2 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000004783447100,peripheral,0.4247919359642879,1,0.3643238434163701,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008696919100,peripheral,0.418688086074656,1,0.38923487544483987,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008736940100,transit,0.783120897099574,41,0.8972419928825622,"Гипотеза транзита: 3 отправ., 3 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000005940652100,peripheral,0.444393708415736,38,0.4862099644128114,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004180097100,peripheral,0.34190336436550267,0,0.9590747330960854,"Недостаточно признаков специальной роли: 3 отправителей, 3 получателей. Это не отсутствие риска. Выборка неполная."
100000005539201100,peripheral,0.464993030356314,5,0.7815836298932385,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000005620225100,peripheral,0.3410760426110607,0,0.7077402135231317,"Недостаточно признаков специальной роли: 2 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004388353100,terminal,0.8971576119718598,10,0.8096085409252669,"Возможный конечный получатель: вход ≈63,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000007442518100,distributor,0.9377845821325648,28,0.9839857651245552,"Гипотеза распределения: 9 получателей; выход ≈4,42 млн ₸. Исходящий объём преобладает. Выборка неполная."
100000000267734100,peripheral,0.362078530259366,7,0.9181494661921709,"Недостаточно признаков специальной роли: 2 отправителей, 7 получателей. Это не отсутствие риска. Выборка неполная."
100000001987030100,peripheral,0.41438044252984574,14,0.8865658362989324,"Недостаточно признаков специальной роли: 2 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002603478100,peripheral,0.41311820205529437,9,0.46307829181494664,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000001380054100,peripheral,0.3960878962536023,27,0.891459074733096,"Недостаточно признаков специальной роли: 2 отправителей, 3 получателей. Это не отсутствие риска. Выборка неполная."
100000002992171100,peripheral,0.4466374242446962,1,0.2655693950177936,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002781227100,transit,0.7967950252556374,61,0.9483985765124555,"Гипотеза транзита: 2 отправ., 3 получ. Объёмы близки; быстрое прохождение не подтверждено. Выборка неполная."
100000008745643100,peripheral,0.43392551893990755,1,0.3211743772241993,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002836736100,terminal,0.9355436475374979,7,0.7784697508896797,"Возможный конечный получатель: вход ≈509,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000004188160100,peripheral,0.403917507204611,5,0.9568505338078291,"Недостаточно признаков специальной роли: 2 отправителей, 5 получателей. Это не отсутствие риска. Выборка неполная."
100000004841728100,terminal,0.8470507462421856,1,0.4181494661921708,"Возможный конечный получатель: вход ≈52,2 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000001554432100,terminal,0.8810416450514953,3,0.6677046263345195,"Возможный конечный получатель: вход ≈53,9 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008768896100,peripheral,0.4077944748615715,1,0.43416370106761565,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008232832100,peripheral,0.3788053296258962,38,0.8020462633451957,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002864256100,terminal,0.902983362619453,3,0.7068505338078291,"Возможный конечный получатель: вход ≈135,8 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000001929088100,terminal,0.932380449137141,7,0.847864768683274,"Возможный конечный получатель: вход ≈396,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002794197100,peripheral,0.4046144951171564,7,0.4875444839857651,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000005669845100,peripheral,0.44160529959294686,27,0.4524021352313167,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002211413100,peripheral,0.41491315424570474,1,0.40480427046263345,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002784085100,terminal,0.8994391748956162,2,0.6098754448398577,"Возможный конечный получатель: вход ≈200,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008782421100,peripheral,0.4060723111279241,1,0.4417259786476868,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000003739818100,terminal,0.8825175021568832,3,0.6708185053380783,"Возможный конечный получатель: вход ≈57,3 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002214570100,peripheral,0.4243485643509698,1,0.3669928825622776,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000006443391100,peripheral,0.38304652306986653,2,0.8807829181494662,"Недостаточно признаков специальной роли: 3 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000005473151100,consolidator,0.9384628360804363,8,0.9750889679715302,"Гипотеза сбора: 3 отправителей; вход ≈1,22 млн ₸, выход ≈225,0 тыс. ₸. Входящий объём преобладает. Выборка неполная."
100000005124479100,peripheral,0.3364990059722567,0,0.9426156583629893,"Недостаточно признаков специальной роли: 2 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000005527892100,peripheral,0.34162103746397693,4,0.9893238434163701,"Недостаточно признаков специальной роли: 3 отправителей, 8 получателей. Это не отсутствие риска. Выборка неполная."
100000008028628100,terminal,0.8496177678283245,1,0.42838078291814946,"Возможный конечный получатель: вход ≈57,2 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000001953577100,peripheral,0.4435490573802945,1,0.27891459074733094,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008193577100,peripheral,0.3368713976945245,41,0.9025800711743772,"Недостаточно признаков специальной роли: 2 отправителей, 5 получателей. Это не отсутствие риска. Выборка неполная."
100000008753193100,peripheral,0.4159927770481481,1,0.3999110320284697,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008746025100,peripheral,0.43225603098286347,1,0.32962633451957296,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002934441100,terminal,0.9128800029041639,0,0.7157473309608541,"Возможный конечный получатель: вход ≈60,8 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000003701161100,consolidator,0.9619956727087073,20,0.9911032028469751,"Гипотеза сбора: 4 отправителей; вход ≈1,53 млн ₸, выход ≈349,0 тыс. ₸. Входящий объём преобладает. Выборка неполная."
100000006707582100,distributor,0.958306916426513,8,0.972864768683274,"Гипотеза распределения: 14 получателей; выход ≈961,1 тыс. ₸. Исходящий объём преобладает. Выборка неполная."
100000003239379100,terminal,0.8772587264373031,9,0.5462633451957295,"Возможный конечный получатель: вход ≈92,5 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000000979923100,terminal,0.8902148447571985,10,0.6908362989323843,"Возможный конечный получатель: вход ≈97,9 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000001111763100,peripheral,0.44134860767811446,1,0.28870106761565834,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
