gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,total_kzt,total_tx,pass_through,balance_similarity,retention,in_flow_share,out_flow_share,truncated_by_depth,pagerank_amount,pagerank_count,hits_hub_amount,hits_authority_amount,hits_hub_count,hits_authority_count,hits_hub,hits_authority,betweenness,weighted_betweenness,brokerage,in_source_hhi,out_target_hhi,repeated_in_edges,repeated_out_edges,active_in_days,active_out_days,first_in_day,last_in_day,first_out_day,last_out_day,max_in_sources_day,max_out_targets_day,in_day_concentration,out_day_concentration,fifo_0d,fifo_1d,fifo_2d,median_fifo_lag,repeat_route_count,repeat_route_occurrences,repeat_route_kzt,direct_seed_in,seed_affinity,n_seed_reachable,min_seed_distance,is_articulation,fragmentation_impact,reciprocal_neighbors,cycle_count,temporal_cycle_count,cluster_id,cluster_stability,participation,clusters_touched,boundary_kzt,component_id,p_continue,p_in_deg,p_out_deg,p_in_tx,p_out_tx,p_in_kzt,p_out_kzt,p_total_kzt,p_total_tx,p_pagerank_amount,p_pagerank_count,p_authority,p_hub,p_betweenness,p_weighted_betweenness,p_brokerage,p_seed_affinity,p_direct_seed,p_participation,p_fragmentation,p_sync_in,p_sync_out,p_repeat_route,p_repeat_edge,p_reciprocal,p_cycle,p_boundary_kzt,p_cluster_touch,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral,role,secondary_role,role_stability,observability,role_score,uncertainty_reason,priority_connectivity,priority_exposure,priority_seed,priority_temporal,priority_role,priority_uncertainty,priority_raw,priority_score,evidence
100000004094958100,1,False,1,1,39000.0,40000.0,1,1,79000.0,2,1.0256410256410255,0.9750000000000001,0.0,0.4936708860759494,0.5063291139240507,False,0.00038924232190047566,0.0003320004821057611,3.2530665595041246e-106,5.663053655770413e-106,0.0,0.0,1.6265332797520623e-106,2.8315268278852063e-106,1.981468513870874e-07,1.981468513870874e-07,1.981468513870874e-07,1.0,1.0,0.0,0.0,1,1,16,16,16,16,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,1,0.4965853037914095,1,1,0,0,0,0,0,47,1.0,0.0,1,0.0,7,0.20785485318787453,0.39913871260199457,0.23054755043227665,0.33204895738893925,0.1707492795389049,0.4227107887579329,0.3184438040345821,0.5150291610587707,0.6058770749214895,0.6930604982206405,0.5578291814946619,0.21350861287398004,0.47982708933717577,0.01001669449081803,0.008517887563884156,0.01001669449081803,0.7862544483985765,0.47653061224489796,0.0,0.0,0.45920217588395285,0.35086455331412103,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.2827629193109701,0.5878849001363871,0.2976224783861672,0.26672584741013367,0.28597445844899044,0.41211509986361294,transit,peripheral,1.0,1.0,0.7254719653887031,нет существенной по наблюдаемым данным,0.004006677796327212,0.6089536743891983,0.6159351623211562,0.2804115722869346,0.5878849001363871,0.16717485539939428,0.35524910954897854,0.6654804270462633,"Гипотеза транзита: 1 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная."
100000002609774100,1,False,1,1,7700.0,27500.0,1,1,35200.0,2,3.5714285714285716,0.27999999999999997,0.0,0.21875,0.78125,False,0.00028485984360996096,0.00029096857266802163,6.183510134454596e-06,0.00020304925355595836,3.5176639634091034e-06,0.000550851138651551,4.85058704893185e-06,0.0003769501961037547,0.0002797007929704895,0.0002155837743091511,0.0002476422836398203,1.0,1.0,0.0,0.0,1,1,19,19,7,7,1,1,1.0,1.0,0.0,0.0,0.0,,0,0,0.0,1,0.5573953664166275,2,1,0,0,0,0,0,8,0.7423869311875693,0.341796875,2,7700.0,0,0.2288943022956315,0.39913871260199457,0.23054755043227665,0.33204895738893925,0.1707492795389049,0.05983680870353581,0.25504322766570603,0.3414087034544639,0.6058770749214895,0.03113879003558719,0.18016014234875444,0.7810516772438804,0.6671469740634006,0.8631051752921536,0.8534923339011925,0.8580968280467446,0.8623220640569395,0.47653061224489796,0.4894459102902375,0.0,0.45920217588395285,0.35086455331412103,0.0,0.0,0.0,0.0,0.07387862796833773,0.8781965006729475,0.2953195829555757,0.31850092684757236,0.31304034582132567,0.25903486714124374,0.5331278909778703,0.4668721090221297,peripheral,coordinator,1.0,1.0,0.4600924490599584,role margin=0.00,0.4900725043057691,0.5833829858369869,0.7134885431040744,0.11480054397098821,0.5331278909778703,0.31497287914333655,0.4900754605852034,0.8425266903914591,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000002596035100,1,False,1,0,231570.0,0.0,1,0,231570.0,1,0.0,0.0,1.0,1.0,0.0,False,0.0003189635150787324,0.0003037522070121799,0.0,0.00021899928017539045,0.0,0.00010552907726999938,0.0,0.00016226417872269492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,16,16,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,1.0489051868641979,5,1,0,0,0,0,0,10,0.7941293025362319,0.0,1,0.0,0,0.15080684267235767,0.39913871260199457,0.0,0.33204895738893925,0.0,0.8123300090661831,0.0,0.7321668909825033,0.2628981606101391,0.5453736654804271,0.3701067615658363,0.7533998186763372,0.0,0.0,0.0,0.0,0.9675266903914591,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.6416704442429737,0.039434724091520865,0.0,0.8008191344091015,0.2805344571421197,0.19918086559089854,terminal,peripheral,1.0,1.0,0.9103686104840957,нет существенной по наблюдаемым данным,0.0,0.6233428794669458,0.8206949487980245,0.11480054397098821,0.8008191344091015,0.055871088431467215,0.38495607372450424,0.7206405693950177,"Возможный конечный получатель: вход ≈231,6 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000004664515100,1,False,1,0,37691.0,0.0,1,0,37691.0,1,0.0,0.0,1.0,1.0,0.0,False,0.0002910550202651051,0.00029241697620831404,0.0,0.0015272714806485183,0.0,0.0018173187040099977,0.0,0.001672295092329258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,9,9,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.4965853037914095,1,1,0,0,0,0,0,0,0.926553759119858,0.0,1,0.0,0,0.2095701477111992,0.39913871260199457,0.0,0.33204895738893925,0.0,0.4184043517679057,0.0,0.3535217586361597,0.2628981606101391,0.24866548042704625,0.23354092526690393,0.899818676337262,0.0,0.0,0.0,0.0,0.7862544483985765,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.5848481414324569,0.039434724091520865,0.0,0.7184242182297867,0.2117844571421197,0.28157578177021325,peripheral,terminal,1.0,1.0,0.376709101796596,role margin=0.00,0.0,0.5493846262100954,0.6159351623211562,0.11480054397098821,0.7184242182297867,0.3424264371296317,0.3379167722591376,0.619661921708185,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000661912100,1,False,5,2,393036.0,430700.0,9,8,823736.0,17,1.0958283719557496,0.9125516600882285,0.0,0.47713830644769684,0.5228616935523032,False,0.0017931449324212747,0.0015863653038728233,2.1304293221237478e-121,0.005938342702264446,0.0,0.006301144073456097,1.0652146610618739e-121,0.006119743387860272,0.001333690545207292,0.0013279801979962599,0.001330835371601776,0.2371448986436182,0.8906483681162447,2.0,1.0,8,7,3,28,3,31,2,1,0.4,0.5,0.6684502183006137,0.6946844563856746,0.6950203034836504,0.0,0,0,0.0,1,0.6190417320443915,2,1,1,1,1,1,1,4,0.5239122605187544,0.32154783471720383,2,165812.0,0,0.9290153864933002,0.9809610154125114,0.5597982708933718,0.9669084315503174,0.7881844380403458,0.8916591115140526,0.7636887608069164,0.9107222969941677,0.9502018842530283,0.9795373665480427,0.9755338078291815,0.9927470534904805,0.3760806916426513,0.9499165275459098,0.948892674616695,0.9499165275459098,0.888567615658363,0.47653061224489796,0.45382585751978893,0.24478178368121442,0.9505893019038985,0.35086455331412103,0.0,0.892354124748491,0.38533834586466165,0.342911877394636,0.7255936675461742,0.8781965006729475,0.765865820489574,0.7234292570804843,0.5769092219020172,0.5239615619853027,0.7337763277394924,0.23413417951042603,transit,peripheral,1.0,1.0,0.8755431656862179,cluster stability=0.52,0.589548903378665,0.953402096407408,0.7279235964848573,0.7156711991474598,0.765865820489574,0.11865740674698927,0.7075095118489294,0.9764234875444839,"Гипотеза транзита: 5 отправ., 2 получ. Объёмы близки; быстрое прохождение не подтверждено. Выборка неполная."
100000004144536100,1,False,4,0,168000.0,0.0,6,0,168000.0,6,0.0,0.0,1.0,1.0,0.0,False,0.0009620036831299617,0.000899368668174167,0.0,6.999529516172217e-67,0.0,1.622834945137585e-159,0.0,3.4997647580861084e-67,0.0,0.0,0.0,0.5135345804988664,0.0,1.0,0.0,5,0,15,30,0,0,2,0,0.5,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.4965853037914095,1,1,0,0,0,0,0,22,1.0,0.0,1,0.0,2,0.8476166008024142,0.9684950135992747,0.0,0.935856754306437,0.0,0.7515865820489573,0.0,0.6749663526244953,0.847913862718708,0.9488434163701067,0.9408362989323843,0.28513145965548503,0.0,0.0,0.0,0.0,0.7862544483985765,0.47653061224489796,0.0,0.0,0.9505893019038985,0.0,0.0,0.41851106639839036,0.0,0.0,0.0,0.4152086137281292,0.8223821396192204,0.1271870794078062,0.0,0.7362832175262862,0.33700044040355803,0.17761786038077965,consolidator,terminal,0.975,1.0,0.7171406693401702,role margin=0.09,0.0,0.827754055646293,0.6159351623211562,0.3213495387556527,0.8223821396192204,0.23413795813106997,0.435121764141816,0.7891459074733096,"Гипотеза сбора: 4 отправителей; вход ≈168,0 тыс. ₸, выход 0,00 ₸. Входящий объём преобладает. Выборка неполная."
100000006177176100,1,False,1,0,8911.0,0.0,1,0,8911.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00028498919161186416,0.00029096857266802163,0.0,0.00020636299675766607,0.0,0.000550851138651551,0.0,0.0003786070677046085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,16,16,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.5573953664166275,2,1,0,0,0,0,0,5,0.969997822742277,0.0,1,0.0,0,0.22698633318060676,0.39913871260199457,0.0,0.33204895738893925,0.0,0.07162284678150499,0.0,0.05024674742036788,0.2628981606101391,0.03603202846975089,0.18016014234875444,0.7824116047144152,0.0,0.0,0.0,0.0,0.8623220640569395,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.49788077969174976,0.039434724091520865,0.0,0.6123761626928187,0.20704691265813394,0.3876238373071813,peripheral,terminal,1.0,1.0,0.42443072678823157,role margin=0.00,0.0,0.39627554363542966,0.7134885431040744,0.11480054397098821,0.6123761626928187,0.22808402664184269,0.3054704565555501,0.5191281138790036,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000002158488100,1,False,1,0,31723.0,0.0,1,0,31723.0,1,0.0,0.0,1.0,1.0,0.0,False,0.0002906455571086039,0.0002897264820829517,0.0,2.4020987337233405e-13,0.0,3.389280842910114e-68,0.0,1.2010493668616703e-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,23,23,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.4965853037914095,1,1,0,0,0,0,0,1,1.0,0.0,1,0.0,1,0.20992357268220568,0.39913871260199457,0.0,0.33204895738893925,0.0,0.3844061650045331,0.0,0.31987438313144906,0.2628981606101391,0.23887900355871886,0.13211743772241993,0.33499546690843157,0.0,0.0,0.0,0.0,0.7862544483985765,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.49332502266545786,0.039434724091520865,0.0,0.6251658476275183,0.20344370981115883,0.37483415237248174,peripheral,terminal,1.0,1.0,0.4186753685676168,role margin=0.00,0.0,0.3116787610119146,0.6159351623211562,0.11480054397098821,0.6251658476275183,0.1811865408705531,0.268233650042357,0.38834519572953735,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000000041368100,1,False,1,0,160000.0,0.0,1,0,160000.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00031581597080923844,0.00031084377885293033,0.0,0.0006677452242039453,0.0,0.00027231138397991076,0.0,0.000470028304091928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,22,22,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.9880951242389799,4,1,0,0,0,0,0,3,0.9140949425360565,0.0,1,0.0,0,0.15735590649730694,0.39913871260199457,0.0,0.33204895738893925,0.0,0.7416137805983681,0.0,0.664423508299686,0.2628981606101391,0.5262455516014235,0.4363879003558719,0.8268359020852222,0.0,0.0,0.0,0.0,0.9266014234875445,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.6385426110607435,0.039434724091520865,0.0,0.7935005834209856,0.2758858806296642,0.20649941657901438,terminal,peripheral,1.0,1.0,0.9070752625394436,нет существенной по наблюдаемым данным,0.0,0.6290071288915138,0.791279913210836,0.11480054397098821,0.7935005834209856,0.05845032231306228,0.38030460878748346,0.7126334519572953,"Возможный конечный получатель: вход ≈160,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000008722328100,1,False,1,0,23677.0,0.0,1,0,23677.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00028896951024124127,0.0002897264820829517,0.0,2.3343041660896843e-13,0.0,3.389280842910114e-68,0.0,1.1671520830448422e-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,16,16,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.4965853037914095,1,1,0,0,0,0,0,1,1.0,0.0,1,0.0,1,0.21578387696082638,0.39913871260199457,0.0,0.33204895738893925,0.0,0.2914777878513146,0.0,0.23687752355316286,0.2628981606101391,0.1883896797153025,0.13211743772241993,0.32615593834995465,0.0,0.0,0.0,0.0,0.7862544483985765,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.47341341795104264,0.039434724091520865,0.0,0.60002179362758,0.1996570105229026,0.39997820637242,peripheral,terminal,1.0,1.0,0.429990192867589,role margin=0.00,0.0,0.27909404873612365,0.6159351623211562,0.11480054397098821,0.60002179362758,0.15908634489188156,0.2574455981427556,0.34208185053380785,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000008735384100,1,False,1,0,39220.0,0.0,1,0,39220.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00029220724283624715,0.0002897264820829517,0.0,2.451262923036765e-13,0.0,3.389280842910114e-68,0.0,1.2256314615183824e-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,22,22,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.4965853037914095,1,1,0,0,0,0,0,1,1.0,0.0,1,0.0,1,0.2067615990118814,0.39913871260199457,0.0,0.33204895738893925,0.0,0.42384406165004535,0.0,0.35935397039030953,0.2628981606101391,0.27846975088967973,0.13211743772241993,0.34088848594741616,0.0,0.0,0.0,0.0,0.7862544483985765,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.5020965548504079,0.039434724091520865,0.0,0.6362254720117766,0.2064130158609809,0.3637745279882234,peripheral,terminal,1.0,1.0,0.41369853759470054,role margin=0.00,0.0,0.3278538241681096,0.6159351623211562,0.11480054397098821,0.6362254720117766,0.19222117656493257,0.2734498581598648,0.4101423487544484,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000004480280100,1,False,1,2,146694.0,295850.0,1,7,442544.0,8,2.0167832358515003,0.4958391076559067,0.0,0.33147890379261724,0.6685210962073828,False,0.00031317318538664064,0.00031084377885293033,7.1077453551060575e-09,0.0006629069588384655,1.181257929584218e-08,0.00027231138397991076,9.46016232547412e-09,0.0004676091714091882,3.571762118628406e-05,3.368496473580486e-05,3.470129296104446e-05,1.0,0.8396818772582437,0.0,1.0,1,6,22,22,5,27,1,2,1.0,1.0,0.0,0.48400070895878494,0.48400070895878494,1.0,0,0,0.0,1,0.9880951242389799,4,1,1,1,0,0,0,3,0.9140949425360565,0.0,1,0.0,0,0.15845473822420147,0.39913871260199457,0.5597982708933718,0.33204895738893925,0.7629682997118156,0.7243880326382592,0.6930835734870316,0.8371467025572006,0.883131449080305,0.5137900355871886,0.4363879003558719,0.8263825929283771,0.5893371757925072,0.5258764607679466,0.5229982964224872,0.5225375626043406,0.9266014234875445,0.47653061224489796,0.0,0.24478178368121442,0.45920217588395285,0.7896253602305475,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.4350294650951949,0.4813452641017306,0.677485590778098,0.4390162668847421,0.4371711219889036,0.322514409221902,peripheral,distributor,1.0,1.0,0.3951314841498559,role margin=0.00,0.28244956014610056,0.8443372453364474,0.791279913210836,0.32616062701612136,0.677485590778098,0.510713016463656,0.5551277503492098,0.9034697508896797,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная."
100000004286573100,1,False,1,0,16590.0,0.0,1,0,16590.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00028677263561876153,0.00029237526899451226,0.0,5.259677754859516e-06,0.0,4.438355115779686e-06,0.0,4.849016435319601e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,14,14,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.4965853037914095,1,1,0,0,0,0,0,9,0.9653945111492281,0.0,1,0.0,0,0.22191954981043344,0.39913871260199457,0.0,0.33204895738893925,0.0,0.19537624660018132,0.0,0.1579183490354419,0.2628981606101391,0.09697508896797152,0.2244217081850534,0.5825022665457842,0.0,0.0,0.0,0.0,0.7862544483985765,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.4926450589301904,0.039434724091520865,0.0,0.6138347902592105,0.1997237365015503,0.3861652097407895,peripheral,terminal,1.0,1.0,0.42377434438335526,role margin=0.00,0.0,0.3539968689332531,0.6159351623211562,0.11480054397098821,0.6138347902592105,0.20398207788730324,0.27755030489905824,0.42526690391459077,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
100000001746925100,1,False,1,1,65250.0,5000.0,1,1,70250.0,2,0.07662835249042145,0.07662835249042145,0.9233716475095786,0.9288256227758007,0.0711743772241993,False,0.0002969970982110766,0.00031084377885293033,1.4562221148041948e-159,0.000617763603527784,0.0,0.00027231138397991076,7.281110574020974e-160,0.0004450374937538474,0.00011888811083225245,0.00011888811083225245,0.00011888811083225245,1.0,1.0,0.0,0.0,1,1,17,17,3,3,1,1,1.0,1.0,0.0,0.0,0.0,,0,0,0.0,1,0.9880951242389799,4,1,1,5,0,0,0,3,0.9140949425360565,0.1322171705018933,2,5000.0,0,0.16972625242098405,0.39913871260199457,0.23054755043227665,0.33204895738893925,0.1707492795389049,0.5607434270172258,0.01729106628242075,0.4997756841633019,0.6058770749214895,0.35587188612099646,0.4363879003558719,0.8164097914777878,0.010806916426512969,0.7712854757929883,0.7853492333901193,0.7779632721202003,0.9266014234875445,0.47653061224489796,0.1820580474934037,0.8159392789373814,0.45920217588395285,0.35086455331412103,0.0,0.0,0.0,0.0,0.0158311345646438,0.8781965006729475,0.5854789532553156,0.2617998861603478,0.16703890489913545,0.7186621204705695,0.5080448653799279,0.28133787952943046,peripheral,terminal,1.0,1.0,0.37660204578824374,role margin=0.00,0.6105845067773157,0.6529546747786432,0.791279913210836,0.11480054397098821,0.7186621204705695,0.40705060845000884,0.5786945889276524,0.9154804270462633,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная."
100000001660397100,1,False,2,3,48600.0,49000.0,2,4,97600.0,6,1.008230452674897,0.9918367346938776,0.0,0.4979508196721312,0.5020491803278688,False,0.0002935452121472951,0.00030562400323014147,0.00035511625916236257,0.0025800222990930532,0.003327937815046986,0.0028824608036736024,0.0018415270371046743,0.0027312415513833276,0.0005032951333514932,0.00021637636171469946,0.0003598357475330963,0.5211688597605378,0.37026239067055394,0.0,1.0,2,4,7,12,7,15,1,1,0.5,0.3333333333333333,0.51440329218107,0.7613168724279835,0.7613168724279835,0.0,0,0,0.0,1,0.4965853037914095,1,1,0,0,1,223,5,0,0.926553759119858,0.5711019383230316,3,42300.0,0,0.489996193907977,0.8538077969174978,0.7118155619596542,0.7398005439709883,0.6203170028818443,0.4798277425203989,0.35662824207492794,0.5684163301929116,0.847913862718708,0.3038256227758007,0.3905693950177936,0.9369900271985494,0.9063400576368876,0.9031719532554258,0.8551959114139693,0.8948247078464107,0.7862544483985765,0.47653061224489796,0.8918205804749341,0.0,0.45920217588395285,0.35086455331412103,0.0,0.0,0.38533834586466165,0.9386973180076629,0.39313984168865435,0.9443696724988784,0.5979261106074343,0.7329144296442589,0.5794668587896253,0.42247590191473267,0.6967649047936404,0.2670855703557411,transit,peripheral,1.0,1.0,0.8798114933399165,нет существенной по наблюдаемым данным,0.6254760572810445,0.7857201921266158,0.6159351623211562,0.44152855730788293,0.7329144296442589,0.09443453654437187,0.6156120420578038,0.9390569395017794,"Гипотеза транзита: 2 отправ., 3 получ. Объёмы близки; быстрое прохождение не подтверждено. Выборка неполная."
100000002591469100,1,False,1,0,235670.0,0.0,1,0,235670.0,1,0.0,0.0,1.0,1.0,0.0,False,0.0002974630976753051,0.00029065243364184923,0.0,5.327651196253729e-06,0.0,2.2644239003288395e-06,0.0,3.7960375482912845e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,16,16,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.4965853037914095,1,1,0,0,0,0,0,7,0.8466981132075471,0.0,1,0.0,0,0.18107012602312417,0.39913871260199457,0.0,0.33204895738893925,0.0,0.8164097914777878,0.0,0.7362045760430687,0.2628981606101391,0.36298932384341637,0.16214412811387902,0.570716228467815,0.0,0.0,0.0,0.0,0.7862544483985765,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.6150838621940163,0.039434724091520865,0.0,0.7714102131456477,0.2150039856118706,0.22858978685435227,terminal,peripheral,1.0,1.0,0.8971345959155415,нет существенной по наблюдаемым данным,0.0,0.5516826331547348,0.6159351623211562,0.11480054397098821,0.7714102131456477,0.056749056985839895,0.3294370642713547,0.5925266903914591,"Возможный конечный получатель: вход ≈235,7 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная."
100000002731501100,1,False,3,7,570370.0,833960.0,7,20,1404330.0,27,1.4621386117783193,0.6839296848769726,0.0,0.40615097591022054,0.5938490240897795,False,0.00048258547654226876,0.0005482033645041973,1.2165433986400814e-66,6.761263938390035e-67,4.817332507254745e-159,2.6114506268162274e-159,6.082716993200407e-67,3.3806319691950175e-67,4.4583041562094666e-06,2.774055919419224e-06,3.616180037814345e-06,0.9317144112331147,0.2611425458379055,1.0,4.0,5,15,12,30,2,30,3,2,1.0,0.2857142857142857,0.12272735242035872,0.12272735242035872,0.35064957834388205,2.0,1,2,50000.0,1,0.4965853037914095,1,1,1,1,2,14,1,22,1.0,0.0,1,0.0,2,0.7767528459282744,0.9347234814143246,0.8804034582132565,0.9490027198549411,0.9286743515850144,0.9410698096101541,0.8472622478386167,0.9484073575594437,0.9773441004934948,0.7651245551601423,0.8483096085409253,0.2846781504986401,0.5605187319884726,0.18447412353923207,0.16098807495741055,0.17529215358931552,0.7862544483985765,0.47653061224489796,0.0,0.24478178368121442,0.9875339981867634,0.7896253602305475,0.3709677419354839,0.41851106639839036,0.8590225563909775,0.342911877394636,0.0,0.4152086137281292,0.6543970988213962,0.4109093497837121,0.8172910662824207,0.44264429836274827,0.4560839517201606,0.18270893371757935,peripheral,distributor,1.0,1.0,0.3322190201729107,role margin=0.00,0.14355139654009053,0.9156024436855491,0.6159351623211562,0.5436803877541858,0.8172910662824207,0.6114218969764134,0.5492185454308467,0.8963523131672598,"Недостаточно признаков специальной роли: 3 отправителей, 7 получателей. Это не отсутствие риска. Выборка неполная."
100000000089154100,1,False,1,15,10000.0,425500.0,1,21,435500.0,22,42.55,0.023501762632197415,0.0,0.022962112514351322,0.9770378874856487,False,0.0002858992819727825,0.00029241697620831404,0.0018608387336433772,0.00133496931750775,0.01180530314557903,0.0018173187040099977,0.006833070939611203,0.0015761440107588739,0.00010895478461069696,3.8044195466320786e-05,7.349949003850887e-05,1.0,0.09871474908209185,0.0,4.0,1,10,16,16,9,22,1,4,1.0,0.26666666666666666,1.0,1.0,1.0,0.0,0,0,0.0,1,0.4965853037914095,1,1,1,2,1,57,6,0,0.8686004187168889,0.5852447204936195,6,174400.0,0,0.22998820990226018,0.39913871260199457,0.94164265129683,0.33204895738893925,0.9337175792507204,0.09791477787851315,0.7579250720461095,0.8349035441902198,0.9670255720053835,0.06138790035587188,0.23354092526690393,0.8943789664551224,0.9582132564841499,0.7529215358931552,0.5298126064735945,0.6961602671118531,0.7862544483985765,0.47653061224489796,0.899736147757256,0.5740037950664136,0.45920217588395285,0.9293948126801153,0.0,0.0,0.38533834586466165,0.9501915708812261,0.7335092348284961,0.9892328398384926,0.3199342701722575,0.5889862417496177,0.903350144092219,0.2854440620560115,0.6423229241432362,0.09664985590778097,distributor,transit,1.0,1.0,0.9565075648414986,нет существенной по наблюдаемым данным,0.7205860896918421,0.9172579360615828,0.6159351623211562,0.48158969990961237,0.903350144092219,0.03989378130777924,0.6934090605199617,0.9710854092526691,"Гипотеза распределения: 15 получателей; выход ≈425,5 тыс. ₸. Исходящий объём преобладает. Выборка неполная."
100000008732098100,1,False,1,0,15677.0,0.0,1,0,15677.0,1,0.0,0.0,1.0,1.0,0.0,False,0.00028730304554587706,0.0002897264820829517,0.0,2.2387544717051954e-13,0.0,3.389280842910114e-68,0.0,1.1193772358525977e-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,18,18,0,0,1,0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,1,0.4965853037914095,1,1,0,0,0,0,0,1,1.0,0.0,1,0.0,1,0.22214565239608075,0.39913871260199457,0.0,0.33204895738893925,0.0,0.18336355394378967,0.0,0.14513234634365185,0.2628981606101391,0.12566725978647686,0.13211743772241993,0.31210335448776066,0.0,0.0,0.0,0.0,0.7862544483985765,0.47653061224489796,0.0,0.0,0.45920217588395285,0.0,0.0,0.0,0.0,0.0,0.0,0.4152086137281292,0.4496826835902086,0.039434724091520865,0.0,0.5702491700278443,0.19495282902824068,0.42975082997215575,peripheral,terminal,1.0,1.0,0.4433878734874701,role margin=0.00,0.0,0.24136220316791718,0.6159351623211562,0.11480054397098821,0.5702491700278443,0.13434512916504365,0.24493026897143472,0.28069395017793597,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная."
